Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,1,09/04,Away,NE,W,29 to 23,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,2,09/11,Home,DEN,L,10 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,3,09/18,Away,BUF,L,23 to 28,1,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,4,09/25,Home,CHI,W,22 to 19,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,5,10/02,Away,CIN,W,34 to 31,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,6,10/09,Home,NE,W,12 to 7,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,7,10/16,Home,BUF,L,7 to 30,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,8,10/23,Home,MIA,L,7 to 21,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,9,10/30,Away,PHI,W,22 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,10,11/06,Away,NYJ,W,17 to 14,0,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,11,11/13,Home,PIT,L,13 to 24,1,--,1,25,25.0,25,0,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,12,11/20,Away,MIA,L,0 to 37,1,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,13,11/27,Away,CLE,L,23 to 41,1,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,14,12/04,Home,NYJ,L,6 to 10,1,--,4,59,14.8,21,0,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,15,12/11,Away,DEN,L,19 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
victoroatis/2522331,"Oatis, Victor",,1983,Regular Season,16,12/18,Home,HOU,W,20 to 10,1,--,1,9,9.0,9,0,--,--,--,--,--,--,--
jaronharris/2507702,"Harris, JaRon",,2009,Preseason,1,08/15,Home,CLE,W,17 to 0,1,0,0,0,--,--,0,--,--,--,--,--,--,--
jaronharris/2507702,"Harris, JaRon",,2009,Preseason,2,08/22,Home,BUF,W,31 to 21,1,0,1,15,15.0,15,0,--,--,--,--,--,--,--
jaronharris/2507702,"Harris, JaRon",,2009,Preseason,3,08/28,Away,ARI,W,44 to 37,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2014,Preseason,1,08/08,Home,BUF,L,18 to 20,1,0,1,10,10.0,10,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2014,Preseason,2,08/17,Home,KC,W,28 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2014,Preseason,3,08/22,Away,NE,L,7 to 30,1,0,1,30,30.0,30,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2013,Preseason,1,08/09,Home,CHI,W,24 to 17,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2013,Preseason,2,08/15,Away,PHI,L,9 to 14,1,0,1,-1,-1.0,-1,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2013,Preseason,3,08/22,Away,BAL,W,34 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Preseason,1,08/11,Home,HOU,L,13 to 26,1,0,2,11,5.5,9,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Preseason,2,08/17,Home,MIA,W,23 to 17,1,0,1,32,32.0,32,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Preseason,3,08/26,Away,NYJ,W,17 to 12,1,0,2,15,7.5,10,0,1,3,3.0,3,0,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Preseason,4,08/30,Away,PIT,L,16 to 17,1,0,2,24,12.0,16,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,1,09/09,Away,TB,L,10 to 16,1,0,0,0,--,--,0,1,5,5.0,5,0,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,2,09/16,Home,NO,W,35 to 27,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,3,09/20,Home,NYG,L,7 to 36,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,4,09/30,Away,ATL,L,28 to 30,1,0,1,36,36.0,36T,1,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,5,10/07,Home,SEA,L,12 to 16,1,0,--,--,--,--,--,0,12,--,12,0,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,7,10/21,Home,DAL,L,14 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,8,10/28,Away,CHI,L,22 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2012,Regular Season,9,11/04,Away,WAS,W,21 to 13,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Preseason,1,08/13,Home,NYG,W,20 to 10,1,0,1,35,35.0,35T,1,--,--,--,--,--,1,0
kealohapilares/2495326,"Pilares, Kealoha",,2011,Preseason,2,08/19,Away,MIA,L,10 to 20,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Preseason,3,08/25,Away,CIN,L,13 to 24,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Preseason,4,09/01,Home,PIT,L,17 to 33,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,1,09/11,Away,ARI,L,21 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,2,09/18,Home,GB,L,23 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,3,09/25,Home,JAC,W,16 to 10,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,4,10/02,Away,CHI,L,29 to 34,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,5,10/09,Home,NO,L,27 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,6,10/16,Away,ATL,L,17 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,7,10/23,Home,WAS,W,33 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,8,10/30,Home,MIN,L,21 to 24,1,0,--,--,--,--,--,--,--,--,--,--,1,0
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,10,11/13,Home,TEN,L,3 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,11,11/20,Away,DET,L,35 to 49,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,12,11/27,Away,IND,W,27 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,13,12/04,Away,TB,W,38 to 19,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,14,12/11,Home,ATL,L,23 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,15,12/18,Away,HOU,W,28 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,16,12/24,Home,TB,W,48 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kealohapilares/2495326,"Pilares, Kealoha",,2011,Regular Season,17,01/01,Away,NO,L,17 to 45,1,0,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,1,09/16,Home,OAK,W,24 to 16,0,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,2,09/23,Away,CHI,W,22 to 13,1,--,2,53,26.5,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,3,09/30,Home,GB,W,11 to 3,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,4,10/07,Away,DET,W,23 to 9,1,--,2,25,12.5,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,5,10/14,Away,SF,W,17 to 13,1,--,1,11,11.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,6,10/21,Home,PHI,W,28 to 21,1,--,1,10,10.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,7,10/28,Home,LA,W,10 to 9,1,--,2,27,13.5,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,8,11/04,Home,CLE,W,26 to 3,1,--,1,18,18.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,9,11/11,Home,DET,W,28 to 7,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,10,11/19,Away,ATL,L,14 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,11,11/25,Home,CHI,W,31 to 13,1,--,1,8,8.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,12,12/02,Away,CIN,L,0 to 27,1,--,2,16,8.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,13,12/08,Away,GB,W,31 to 7,1,--,1,9,9.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Regular Season,14,12/16,Away,NYG,W,31 to 7,1,--,1,15,15.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Postseason,15,12/22,Home,WAS,W,27 to 20,1,--,2,31,15.5,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Postseason,16,12/30,Away,DAL,W,27 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1973,Postseason,17,01/13,Away,MIA,L,7 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,1,09/17,Away,CLE,W,26 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,2,09/24,Home,OAK,L,14 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,3,10/01,Home,DAL,W,16 to 13,1,--,1,14,14.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,4,10/08,Home,CHI,W,20 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,5,10/16,Away,DET,W,24 to 23,1,--,1,21,21.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,6,10/22,Home,ATL,L,9 to 10,1,--,2,60,30.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,7,10/29,Home,MIN,L,13 to 27,1,--,3,87,29.0,--,1,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,8,11/05,Home,SF,W,34 to 24,1,--,3,63,21.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,9,11/12,Away,CHI,W,23 to 17,1,--,1,13,13.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,10,11/19,Away,HOU,W,23 to 10,1,--,1,11,11.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,11,11/26,Away,WAS,L,16 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,12,12/03,Home,DET,W,33 to 7,1,--,1,16,16.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,13,12/10,Away,MIN,W,23 to 7,1,--,3,32,10.7,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Regular Season,14,12/17,Away,NO,W,30 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1972,Postseason,15,12/24,Away,WAS,L,3 to 16,1,--,2,28,14.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,1,09/19,Home,NYG,L,40 to 42,1,--,3,66,22.0,--,1,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,2,09/26,Home,DEN,W,34 to 13,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,3,10/03,Home,CIN,W,20 to 17,1,--,1,32,32.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,4,10/10,Away,DET,L,28 to 31,1,--,2,18,9.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,5,10/17,Home,MIN,L,13 to 24,1,--,8,151,18.9,--,1,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,6,10/24,Away,LA,L,13 to 30,1,--,3,37,12.3,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,8,11/07,Away,CHI,W,17 to 14,1,--,1,31,31.0,--,1,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,9,11/14,Away,MIN,L,0 to 3,1,--,2,26,13.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,10,11/22,Away,ATL,L,21 to 28,1,--,2,58,29.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,11,11/28,Home,NO,L,21 to 29,1,--,3,36,12.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,13,12/12,Home,CHI,W,31 to 10,1,--,1,77,77.0,--,1,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1971,Regular Season,14,12/19,Away,MIA,L,6 to 27,1,--,1,14,14.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,1,09/20,Home,DET,L,0 to 40,1,--,1,12,12.0,--,0,1,8,8.0,--,0,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,2,09/27,Home,ATL,W,27 to 24,1,--,4,186,46.5,--,2,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,3,10/04,Home,MIN,W,13 to 10,1,--,3,33,11.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,4,10/12,Away,SD,W,22 to 20,1,--,8,90,11.3,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,5,10/18,Home,LA,L,21 to 31,1,--,3,51,17.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,6,10/25,Home,PHI,W,30 to 17,1,--,2,29,14.5,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,7,11/01,Away,SF,L,10 to 26,1,--,2,53,26.5,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,8,11/09,Home,BAL,L,10 to 13,1,--,--,--,--,--,--,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,9,11/15,Home,CHI,W,20 to 19,1,--,3,42,14.0,--,0,1,1,1.0,--,0,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,10,11/22,Away,MIN,L,3 to 10,1,--,7,69,9.9,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,11,11/26,Away,DAL,L,3 to 16,1,--,1,15,15.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,12,12/06,Away,PIT,W,20 to 12,1,--,2,40,20.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,13,12/13,Away,CHI,L,17 to 35,1,--,8,128,16.0,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Regular Season,14,12/20,Away,DET,L,0 to 20,1,--,5,66,13.2,--,0,--,--,--,--,--,--,--
carrolldale/2512405,"Dale, Carroll",,1970,Pro Bowl,18,01/24,Away,NPR,L,6 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Preseason,1,08/12,Away,ARI,W,31 to 10,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Preseason,2,08/18,Away,GB,L,12 to 20,1,1,2,21,10.5,20,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Preseason,3,08/27,Home,TEN,L,14 to 27,1,1,3,52,17.3,29T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Preseason,4,09/01,Home,SEA,L,21 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,1,09/11,Away,NO,W,35 to 34,1,1,6,137,22.8,43,0,--,--,--,--,--,1,0
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,2,09/18,Home,ATL,L,28 to 35,1,1,5,71,14.2,25,0,--,--,--,--,--,1,0
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,3,09/25,Away,TEN,W,17 to 10,1,1,4,62,15.5,25,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,4,10/02,Away,BAL,W,28 to 27,1,0,5,48,9.6,16,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,5,10/09,Home,SD,W,34 to 31,1,1,6,138,23.0,64T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,6,10/16,Home,KC,L,10 to 26,1,1,10,129,12.9,24,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,7,10/23,Away,JAX,W,33 to 16,1,1,4,29,7.3,18,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,8,10/30,Away,TB,W,30 to 24,1,1,12,173,14.4,34T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,9,11/06,Home,DEN,W,30 to 20,1,1,6,56,9.3,21,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,11,11/21,Home,HOU,W,27 to 20,1,1,4,57,14.3,35T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,12,11/27,Home,CAR,W,35 to 32,1,1,4,22,5.5,9,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,13,12/04,Home,BUF,W,38 to 24,1,1,2,59,29.5,37T,1,1,0,0.0,0,0,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,14,12/08,Away,KC,L,13 to 21,1,1,5,29,5.8,10,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,15,12/18,Away,SD,W,19 to 16,1,1,1,28,28.0,28,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,16,12/24,Home,IND,W,33 to 25,1,1,5,76,15.2,34,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Regular Season,17,01/01,Away,DEN,L,6 to 24,1,0,4,39,9.8,32T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2016,Postseason,18,01/07,Away,HOU,L,14 to 27,1,1,2,10,5.0,9,0,1,0,0.0,0,0,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Preseason,1,08/14,Home,STL,W,18 to 3,1,1,3,22,7.3,12,0,1,3,3.0,3,0,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Preseason,2,08/22,Away,MIN,L,12 to 20,1,1,1,40,40.0,40,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Preseason,3,08/30,Home,ARI,L,23 to 30,1,1,4,62,15.5,36,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Preseason,4,09/03,Away,SEA,L,21 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,1,09/13,Home,CIN,L,13 to 33,1,1,5,47,9.4,24,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,2,09/20,Home,BAL,W,37 to 33,1,1,7,109,15.6,68T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,3,09/27,Away,CLE,W,27 to 20,1,1,8,134,16.8,40,0,--,--,--,--,--,1,1
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,4,10/04,Away,CHI,L,20 to 22,1,1,4,49,12.3,26T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,5,10/11,Home,DEN,L,10 to 16,1,1,4,47,11.8,21,0,1,2,2.0,2,0,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,7,10/25,Away,SD,W,37 to 29,1,0,5,133,26.6,52T,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,8,11/01,Home,NYJ,W,34 to 20,1,1,5,46,9.2,13,0,1,2,2.0,2,0,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,9,11/08,Away,PIT,L,35 to 38,1,1,7,88,12.6,21,1,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,10,11/15,Home,MIN,L,14 to 30,1,1,5,79,15.8,38,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,11,11/22,Away,DET,L,13 to 18,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,12,11/29,Away,TEN,W,24 to 21,1,1,7,115,16.4,41,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,13,12/06,Home,KC,L,20 to 34,1,1,4,69,17.3,23,0,1,-7,-7.0,-7,0,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,14,12/13,Away,DEN,W,15 to 12,1,1,0,0,--,--,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,15,12/20,Home,GB,L,20 to 30,1,1,6,120,20.0,41,2,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,16,12/24,Home,SD,W,23 to 20,1,1,2,10,5.0,7,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Regular Season,17,01/03,Away,KC,L,17 to 23,1,1,2,20,10.0,14,0,--,--,--,--,--,--,--
amaricooper/2552487,"Cooper, Amari",WR,2015,Pro Bowl,21,01/31,Away,RIC,W,49 to 27,1,1,1,23,23.0,23,0,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Preseason,1,08/15,Away,BUF,L,20 to 27,1,0,0,0,--,--,0,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Preseason,2,08/22,Home,NYG,W,17 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Preseason,3,08/30,Away,DEN,W,27 to 17,1,0,1,26,26.0,26,0,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Preseason,4,09/03,Home,CLE,W,26 to 23,1,0,2,34,17.0,25T,1,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,1,09/13,Away,GB,L,15 to 21,0,0,--,--,--,--,--,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,2,09/20,Home,PIT,W,17 to 14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,3,09/27,Away,SEA,W,25 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,4,10/04,Home,DET,W,48 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,7,10/25,Home,GB,L,3 to 31,1,0,2,30,15.0,21,0,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,8,11/01,Away,CHI,L,6 to 30,1,0,0,0,--,--,0,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,10,11/16,Home,BAL,L,0 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
michaelgaines/2505910,"Gaines, Michael",,2009,Regular Season,11,11/22,Away,DET,L,37 to 38,1,1,2,5,2.5,3,1,--,--,--,--,--,--,--
